Date,Open,High,Low,Close,Volume,Normalized_Open,Normalized_High,Normalized_Low,Normalized_Close,Normalized_Volume,Target price,Diff_Target_AND_Close_Percent,Label
24-06-10,1090.930054,1090.930054,1071.599976,1073.689941,4814830000,-4.639892,-8.709961,-13.710083,-18.350098,288680000,1076.76001,0.285936273,2
25-06-10,1075.099976,1083.560059,1067.890015,1076.76001,5128840000,-15.830078,-7.369995,-3.709961,3.070069,314010000,1074.569946,-0.203393883,1
28-06-10,1077.5,1082.599976,1071.449951,1074.569946,3896410000,2.400024,-0.960083,3.559936,-2.190064,-1232430000,1041.23999,-3.10170186,0
29-06-10,1071.099976,1071.099976,1035.180054,1041.23999,6136700000,-6.400024,-11.5,-36.269897,-33.329956,2240290000,1030.709961,-1.011297021,0
30-06-10,1040.560059,1048.079956,1028.329956,1030.709961,5067080000,-30.539917,-23.02002,-6.850098,-10.530029,-1069620000,1027.369995,-0.324045185,1
1/7/2010,1031.099976,1033.579956,1010.909973,1027.369995,6435770000,-9.460083,-14.5,-17.419983,-3.339966,1368690000,1022.580017,-0.466236898,1
2/7/2010,1027.650024,1032.949951,1015.929993,1022.580017,3968500000,-3.449952,-0.630005,5.02002,-4.789978,-2467270000,1028.060059,0.53590349,2
6/7/2010,1028.089966,1042.5,1018.349976,1028.060059,4691240000,0.439942,9.550049,2.419983,5.480042,722740000,1060.27002,3.133081644,3
7/7/2010,1028.540039,1060.890015,1028.540039,1060.27002,4931220000,0.450073,18.390015,10.190063,32.209961,239980000,1070.25,0.941267773,2
8/7/2010,1062.920044,1071.25,1058.23999,1070.25,4548460000,34.380005,10.359985,29.699951,9.97998,-382760000,1077.959961,0.720388788,2
9/7/2010,1070.5,1078.160034,1068.099976,1077.959961,3506570000,7.579956,6.910034,9.859986,7.709961,-1041890000,1078.75,0.073290199,2
12/7/2010,1077.22998,1080.780029,1070.449951,1078.75,3426990000,6.72998,2.619995,2.349975,0.790039,-79580000,1095.339966,1.537887926,3
13-07-10,1080.650024,1099.459961,1080.650024,1095.339966,4640460000,3.420044,18.679932,10.200073,16.589966,1213470000,1095.170044,-0.015513174,1
14-07-10,1095.609985,1099.079956,1087.680054,1095.170044,4521050000,14.959961,-0.380005,7.03003,-0.169922,-119410000,1096.47998,0.119610284,2
15-07-10,1094.459961,1098.660034,1080.530029,1096.47998,4552470000,-1.150024,-0.419922,-7.150025,1.309936,31420000,1064.880005,-2.881947284,0
16-07-10,1093.849976,1093.849976,1063.319946,1064.880005,5297350000,-0.609985,-4.810058,-17.210083,-31.599975,744880000,1071.25,0.598188995,2
19-07-10,1066.849976,1074.699951,1061.109985,1071.25,4089500000,-27,-19.150025,-2.209961,6.369995,-1207850000,1083.47998,1.141655076,3
20-07-10,1064.530029,1083.939941,1056.880005,1083.47998,4713280000,-2.319947,9.23999,-4.22998,12.22998,623780000,1069.589966,-1.281981602,0
21-07-10,1086.670044,1088.959961,1065.25,1069.589966,4747180000,22.140015,5.02002,8.369995,-13.890014,33900000,1093.670044,2.251337313,3
22-07-10,1072.140015,1097.5,1072.140015,1093.670044,4826900000,-14.530029,8.540039,6.890015,24.080078,79720000,1102.660034,0.822002033,2
23-07-10,1092.170044,1103.72998,1087.880005,1102.660034,4524570000,20.030029,6.22998,15.73999,8.98999,-302330000,1115.01001,1.120016652,3
26-07-10,1102.890015,1115.01001,1101.300049,1115.01001,4009650000,10.719971,11.28003,13.420044,12.349976,-514920000,1113.839966,-0.10493574,1
27-07-10,1117.359985,1120.949951,1109.780029,1113.839966,4725690000,14.46997,5.939941,8.47998,-1.170044,716040000,1106.130005,-0.692196477,1
28-07-10,1112.839966,1114.660034,1103.109985,1106.130005,4002390000,-4.520019,-6.289917,-6.670044,-7.709961,-723300000,1101.530029,-0.415862148,1
29-07-10,1108.069946,1115.900024,1092.819946,1101.530029,4612420000,-4.77002,1.23999,-10.290039,-4.599976,610030000,1101.599976,0.006349986,2
30-07-10,1098.439941,1106.439941,1088.01001,1101.599976,4006450000,-9.630005,-9.460083,-4.809936,0.069947,-605970000,1125.859985,2.202252136,3
2/8/2010,1107.530029,1127.300049,1107.530029,1125.859985,4144180000,9.090088,20.860108,19.520019,24.260009,137730000,1120.459961,-0.479635485,1
3/8/2010,1125.339966,1125.439941,1116.76001,1120.459961,4071820000,17.809937,-1.860108,9.229981,-5.400024,-72360000,1127.23999,0.605111225,2
4/8/2010,1121.060059,1128.75,1119.459961,1127.23999,4057850000,-4.279907,3.310059,2.699951,6.780029,-13970000,1125.810059,-0.126852402,1
5/8/2010,1125.780029,1126.560059,1118.810059,1125.810059,3685560000,4.71997,-2.189941,-0.649902,-1.429931,-372290000,1121.640015,-0.370403868,1
6/8/2010,1122.069946,1123.060059,1107.170044,1121.640015,3857890000,-3.710083,-3.5,-11.640015,-4.170044,172330000,1127.790039,0.548306401,2
9/8/2010,1122.800049,1129.23999,1120.910034,1127.790039,3979360000,0.730103,6.179931,13.73999,6.150024,121470000,1121.060059,-0.596740507,1
10/8/2010,1122.920044,1127.160034,1111.579956,1121.060059,3979360000,0.119995,-2.079956,-9.330078,-6.72998,0,1089.469971,-2.817876504,0
11/8/2010,1116.890015,1116.890015,1088.550049,1089.469971,4511860000,-6.030029,-10.270019,-23.029907,-31.590088,532500000,1083.609985,-0.537874944,1
12/8/2010,1081.47998,1086.719971,1076.689941,1083.609985,4521050000,-35.410035,-30.170044,-11.860108,-5.859986,9190000,1079.25,-0.402357404,1
13-08-10,1082.219971,1086.25,1079,1079.25,3328890000,0.739991,-0.469971,2.310059,-4.359985,-1192160000,1079.380005,0.012045865,2
16-08-10,1077.48999,1082.619995,1069.48999,1079.380005,3142450000,-4.729981,-3.630005,-9.51001,0.130005,-186440000,1092.540039,1.219221585,3
17-08-10,1081.160034,1100.140015,1081.160034,1092.540039,3968210000,3.670044,17.52002,11.670044,13.160034,825760000,1094.160034,0.148277861,2
18-08-10,1092.079956,1099.77002,1085.76001,1094.160034,3724260000,10.919922,-0.369995,4.599976,1.619995,-243950000,1075.630005,-1.693539192,0
19-08-10,1092.439941,1092.439941,1070.660034,1075.630005,4290540000,0.359985,-7.330079,-15.099976,-18.530029,566280000,1071.689941,-0.366302909,1
20-08-10,1075.630005,1075.630005,1063.910034,1071.689941,3761570000,-16.809936,-16.809936,-6.75,-3.940064,-528970000,1067.359985,-0.404030665,1
23-08-10,1073.359985,1081.579956,1067.079956,1067.359985,3210950000,-2.27002,5.949951,3.169922,-4.329956,-550620000,1051.869995,-1.451243275,0
24-08-10,1063.199951,1063.199951,1046.680054,1051.869995,4436330000,-10.160034,-18.380005,-20.399902,-15.48999,1225380000,1055.329956,0.328934281,2
25-08-10,1048.97998,1059.380005,1039.829956,1055.329956,4360190000,-14.219971,-3.819946,-6.850098,3.459961,-76140000,1047.219971,-0.768478612,1
26-08-10,1056.280029,1061.449951,1045.400024,1047.219971,3646710000,7.300049,2.069946,5.570068,-8.109985,-713480000,1064.589966,1.658676828,3
27-08-10,1049.27002,1065.209961,1039.699951,1064.589966,4102460000,-7.010009,3.76001,-5.700073,17.369995,455750000,1048.920044,-1.47192088,0
30-08-10,1062.900024,1064.400024,1048.790039,1048.920044,2917990000,13.630004,-0.809937,9.090088,-15.669922,-1184470000,1049.329956,0.039079432,2
31-08-10,1046.880005,1055.140015,1040.880005,1049.329956,4038770000,-16.020019,-9.260009,-7.910034,0.409912,1120780000,1080.290039,2.950462133,3
1/9/2010,1049.719971,1081.300049,1049.719971,1080.290039,4396880000,2.839966,26.160034,8.839966,30.960083,358110000,1090.099976,0.90808363,2
2/9/2010,1080.660034,1090.099976,1080.390015,1090.099976,3704210000,30.940063,8.799927,30.670044,9.809937,-692670000,1104.51001,1.321900222,3
3/9/2010,1093.609985,1105.099976,1093.609985,1104.51001,3534500000,12.949951,15,13.21997,14.410034,-169710000,1091.839966,-1.147118984,0
7/9/2010,1102.599976,1102.599976,1091.150024,1091.839966,3107380000,8.989991,-2.5,-2.459961,-12.670044,-427120000,1098.869995,0.643869909,2
8/9/2010,1092.359985,1103.26001,1092.359985,1098.869995,3224640000,-10.239991,0.660034,1.209961,7.030029,117260000,1104.180054,0.483229047,2
9/9/2010,1101.150024,1110.27002,1101.150024,1104.180054,3387770000,8.790039,7.01001,8.790039,5.310059,163130000,1109.550049,0.486333273,2
10/9/2010,1104.569946,1110.880005,1103.920044,1109.550049,3061160000,3.419922,0.609985,2.77002,5.369995,-326610000,1121.900024,1.113061552,3
13-09-10,1113.380005,1123.869995,1113.380005,1121.900024,4521050000,8.810059,12.98999,9.459961,12.349975,1459890000,1121.099976,-0.07131188,1
14-09-10,1121.160034,1127.359985,1115.579956,1121.099976,4521050000,7.780029,3.48999,2.199951,-0.800048,0,1125.069946,0.354113824,2
15-09-10,1119.430054,1126.459961,1114.630005,1125.069946,3369840000,-1.72998,-0.900024,-0.949951,3.96997,-1151210000,1124.660034,-0.036434357,1
16-09-10,1123.890015,1125.439941,1118.880005,1124.660034,3364080000,4.459961,-1.02002,4.25,-0.409912,-5760000,1125.589966,0.082685609,2
17-09-10,1126.390015,1131.469971,1122.430054,1125.589966,4086140000,2.5,6.03003,3.550049,0.929932,722060000,1142.709961,1.52097971,3
20-09-10,1126.569946,1144.859985,1126.569946,1142.709961,3364080000,0.179931,13.390014,4.139892,17.119995,-722060000,1139.780029,-0.256402071,1
21-09-10,1142.819946,1148.589966,1136.219971,1139.780029,4175660000,16.25,3.729981,9.650025,-2.929932,811580000,1134.280029,-0.482549252,1
22-09-10,1139.48999,1144.380005,1131.579956,1134.280029,3911070000,-3.329956,-4.209961,-4.640015,-5.5,-264590000,1124.829956,-0.833134037,1
23-09-10,1131.099976,1136.77002,1122.790039,1124.829956,3847850000,-8.390014,-7.609985,-8.789917,-9.450073,-63220000,1148.670044,2.119439287,3
24-09-10,1131.689941,1148.900024,1131.689941,1148.670044,4123950000,0.589965,12.130004,8.899902,23.840088,276100000,1142.160034,-0.566743255,1
27-09-10,1148.640015,1149.920044,1142,1142.160034,3587860000,16.950074,1.02002,10.310059,-6.51001,-536090000,1147.699951,0.485038597,2
28-09-10,1142.310059,1150,1132.089966,1147.699951,4025840000,-6.329956,0.079956,-9.910034,5.539917,437980000,1144.72998,-0.258775911,1
29-09-10,1146.75,1148.630005,1140.26001,1144.72998,3990280000,4.439941,-1.369995,8.170044,-2.969971,-35560000,1141.199951,-0.308372198,1
30-09-10,1145.969971,1157.160034,1136.079956,1141.199951,4284160000,-0.780029,8.530029,-4.180054,-3.530029,293880000,1146.23999,0.441643815,2
1/10/2010,1143.48999,1150.300049,1139.420044,1146.23999,4298910000,-2.479981,-6.859985,3.340088,5.040039,14750000,1137.030029,-0.803493254,1
4/10/2010,1144.959961,1148.160034,1131.869995,1137.030029,3604110000,1.469971,-2.140015,-7.550049,-9.209961,-694800000,1160.75,2.086134086,3
5/10/2010,1140.680054,1162.76001,1140.680054,1160.75,4068840000,-4.279907,14.599976,8.810059,23.719971,464730000,1159.969971,-0.067200431,1
6/10/2010,1159.810059,1162.329956,1154.849976,1159.969971,4073160000,19.130005,-0.430054,14.169922,-0.780029,4320000,1158.060059,-0.164651849,1
7/10/2010,1161.569946,1163.869995,1151.410034,1158.060059,3910550000,1.759887,1.540039,-3.439942,-1.909912,-162610000,1165.150024,0.612227746,2
8/10/2010,1158.359985,1167.72998,1155.579956,1165.150024,3871420000,-3.209961,3.859985,4.169922,7.089965,-39130000,1165.319946,0.014583701,2
11/10/2010,1165.319946,1168.680054,1162.02002,1165.319946,2505900000,6.959961,0.950074,6.440064,0.169922,-1365520000,1169.77002,0.381875726,2
12/10/2010,1164.280029,1172.579956,1155.709961,1169.77002,4076170000,-1.039917,3.899902,-6.310059,4.450074,1570270000,1178.099976,0.712102025,2
13-10-10,1171.319946,1184.380005,1171.319946,1178.099976,4969410000,7.039917,11.800049,15.609985,8.329956,893240000,1173.810059,-0.36413862,1
14-10-10,1177.819946,1178.890015,1166.709961,1173.810059,4969410000,6.5,-5.48999,-4.609985,-4.289917,0,1176.189941,0.202748476,2
15-10-10,1177.469971,1181.199951,1167.119995,1176.189941,5724910000,-0.349975,2.309936,0.410034,2.379882,755500000,1184.709961,0.7243745,2
18-10-10,1176.829956,1185.530029,1174.550049,1184.709961,4450050000,-0.640015,4.330078,7.430054,8.52002,-1274860000,1165.900024,-1.587725065,0
19-10-10,1178.640015,1178.640015,1159.709961,1165.900024,5600120000,1.810059,-6.890014,-14.840088,-18.809937,1150070000,1178.170044,1.05240756,3
20-10-10,1166.73999,1182.939941,1166.73999,1178.170044,5027880000,-11.900025,4.299926,7.030029,12.27002,-572240000,1180.26001,0.177390862,2
21-10-10,1179.819946,1189.430054,1171.170044,1180.26001,4625470000,13.079956,6.490113,4.430054,2.089966,-402410000,1183.079956,0.238925828,2
22-10-10,1180.52002,1183.930054,1178.98999,1183.079956,3177890000,0.700074,-5.5,7.819946,2.819946,-1447580000,1185.619995,0.214697154,2
25-10-10,1184.73999,1196.140015,1184.73999,1185.619995,4221380000,4.21997,12.209961,5.75,2.540039,1043490000,1185.640015,0.001688568,2
26-10-10,1184.880005,1187.109985,1177.719971,1185.640015,4203680000,0.140015,-9.03003,-7.020019,0.02002,-17700000,1182.449951,-0.269058395,1
27-10-10,1183.839966,1183.839966,1171.699951,1182.449951,4335670000,-1.040039,-3.270019,-6.02002,-3.190064,131990000,1183.780029,0.11248493,2
28-10-10,1184.469971,1189.530029,1177.099976,1183.780029,4283460000,0.630005,5.690063,5.400025,1.330078,-52210000,1183.26001,-0.043928685,1
29-10-10,1183.869995,1185.459961,1179.699951,1183.26001,3537880000,-0.599976,-4.070068,2.599975,-0.520019,-745580000,1184.380005,0.09465333,2
1/11/2010,1185.709961,1195.810059,1177.650024,1184.380005,4129180000,1.839966,10.350098,-2.049927,1.119995,591300000,1193.569946,0.775928415,2
2/11/2010,1187.859985,1195.880005,1187.859985,1193.569946,3866200000,2.150024,0.069946,10.209961,9.189941,-262980000,1197.959961,0.367805424,2
3/11/2010,1193.790039,1198.300049,1183.560059,1197.959961,4665480000,5.930054,2.420044,-4.299926,4.390015,799280000,1221.060059,1.928286316,3
4/11/2010,1198.339966,1221.25,1198.339966,1221.060059,5695470000,4.549927,22.949951,14.779907,23.100098,1029990000,1225.849976,0.392275299,2
5/11/2010,1221.199951,1227.079956,1220.290039,1225.849976,5637460000,22.859985,5.829956,21.950073,4.789917,-58010000,1223.25,-0.212095774,1
8/11/2010,1223.23999,1224.569946,1217.550049,1223.25,3937230000,2.040039,-2.51001,-2.73999,-2.599976,-1700230000,1213.400024,-0.805230002,1
9/11/2010,1223.589966,1226.839966,1208.939941,1213.400024,4848040000,0.349976,2.27002,-8.610108,-9.849976,910810000,1218.709961,0.437608117,2
10/11/2010,1213.140015,1218.75,1204.329956,1218.709961,4561300000,-10.449951,-8.089966,-4.609985,5.309937,-286740000,1213.540039,-0.424212665,1
11/11/2010,1213.040039,1215.449951,1204.48999,1213.540039,3931120000,-0.099976,-3.300049,0.160034,-5.169922,-630180000,1199.209961,-1.180849213,0
12/11/2010,1209.069946,1210.5,1194.079956,1199.209961,4213620000,-3.970093,-4.949951,-10.410034,-14.330078,282500000,1197.75,-0.121743568,1
15-11-10,1200.439941,1207.430054,1197.150024,1197.75,3503370000,-8.630005,-3.069946,3.070068,-1.459961,-710250000,1178.339966,-1.620541348,0
16-11-10,1194.790039,1194.790039,1173,1178.339966,5116380000,-5.649902,-12.640015,-24.150024,-19.410034,1613010000,1178.589966,0.021216288,2
17-11-10,1178.329956,1183.560059,1175.819946,1178.589966,3904780000,-16.460083,-11.22998,2.819946,0.25,-1211600000,1196.689941,1.535731299,3
18-11-10,1183.75,1200.290039,1183.75,1196.689941,4687260000,5.420044,16.72998,7.930054,18.099975,782480000,1199.72998,0.254037315,2
19-11-10,1196.119995,1199.969971,1189.439941,1199.72998,3675390000,12.369995,-0.320068,5.689941,3.040039,-1011870000,1197.839966,-0.157536615,1
22-11-10,1198.069946,1198.939941,1184.579956,1197.839966,3689500000,1.949951,-1.03003,-4.859985,-1.890014,14110000,1180.72998,-1.428403333,0
23-11-10,1192.51001,1192.51001,1176.910034,1180.72998,4133070000,-5.559936,-6.429931,-7.669922,-17.109986,443570000,1198.349976,1.492296825,3
24-11-10,1183.699951,1198.619995,1183.699951,1198.349976,3384250000,-8.810059,6.109985,6.789917,17.619996,-748820000,1189.400024,-0.746856276,1
26-11-10,1194.160034,1194.160034,1186.930054,1189.400024,1613820000,10.460083,-4.459961,3.230103,-8.949952,-1770430000,1187.76001,-0.137885822,1
29-11-10,1189.079956,1190.339966,1173.640015,1187.76001,3673450000,-5.080078,-3.820068,-13.290039,-1.640014,2059630000,1180.550049,-0.6070217,1
30-11-10,1182.959961,1187.400024,1174.140015,1180.550049,4284700000,-6.119995,-2.939942,0.5,-7.209961,611250000,1206.069946,2.161695476,3
1/12/2010,1186.599976,1207.609985,1186.599976,1206.069946,4548110000,3.640015,20.209961,12.459961,25.519897,263410000,1221.530029,1.281856251,3
2/12/2010,1206.810059,1221.890015,1206.810059,1221.530029,4970800000,20.210083,14.28003,20.210083,15.460083,422690000,1224.709961,0.260323686,2
3/12/2010,1219.930054,1225.569946,1216.819946,1224.709961,3735780000,13.119995,3.679931,10.009887,3.179932,-1235020000,1223.119995,-0.129823881,1
6/12/2010,1223.869995,1225.800049,1220.670044,1223.119995,3527370000,3.939941,0.230103,3.850098,-1.589966,-208410000,1223.75,0.051508029,2
7/12/2010,1227.25,1235.050049,1223.25,1223.75,6970630000,3.380005,9.25,2.579956,0.630005,3443260000,1228.280029,0.370176016,2
8/12/2010,1225.02002,1228.930054,1219.5,1228.280029,4607590000,-2.22998,-6.119995,-3.75,4.530029,-2363040000,1233,0.384274831,2
9/12/2010,1230.140015,1234.709961,1226.849976,1233,4522510000,5.119995,5.779907,7.349976,4.719971,-85080000,1240.400024,0.600164152,2
10/12/2010,1233.849976,1240.400024,1232.579956,1240.400024,4547310000,3.709961,5.690063,5.72998,7.400024,24800000,1240.459961,0.00483207,2
13-12-10,1242.52002,1246.72998,1240.339966,1240.459961,4361240000,8.670044,6.329956,7.76001,0.059937,-186070000,1241.589966,0.091095645,2
14-12-10,1241.839966,1246.589966,1238.170044,1241.589966,4132350000,-0.680054,-0.140014,-2.169922,1.130005,-228890000,1235.22998,-0.51224528,1
15-12-10,1241.579956,1244.25,1234.01001,1235.22998,4407340000,-0.26001,-2.339966,-4.160034,-6.359986,274990000,1242.869995,0.618509518,2
16-12-10,1236.339966,1243.75,1232.849976,1242.869995,4736820000,-5.23999,-0.5,-1.160034,7.640015,329480000,1243.910034,0.083680434,2
17-12-10,1243.630005,1245.810059,1239.869995,1243.910034,4632470000,7.290039,2.060059,7.020019,1.040039,-104350000,1247.079956,0.254835311,2
20-12-10,1245.76001,1250.199951,1241.51001,1247.079956,3548140000,2.130005,4.389892,1.640015,3.169922,-1084330000,1254.599976,0.603010253,2
21-12-10,1249.430054,1255.819946,1249.430054,1254.599976,3479670000,3.670044,5.619995,7.920044,7.52002,-68470000,1258.839966,0.33795553,2
22-12-10,1254.939941,1259.390015,1254.939941,1258.839966,1285590000,5.509887,3.570069,5.509887,4.23999,-2194080000,1256.77002,-0.164432816,1
23-12-10,1257.530029,1258.589966,1254.050049,1256.77002,2515020000,2.590088,-0.800049,-0.889892,-2.069946,1229430000,1257.540039,0.061269682,2
27-12-10,1254.660034,1258.430054,1251.47998,1257.540039,1992470000,-2.869995,-0.159912,-2.570069,0.770019,-522550000,1258.51001,0.077132415,2
28-12-10,1259.099976,1259.900024,1256.219971,1258.51001,2478450000,4.439942,1.46997,4.739991,0.969971,485980000,1259.780029,0.100914493,2
29-12-10,1258.780029,1262.599976,1258.780029,1259.780029,2214380000,-0.319947,2.699952,2.560058,1.270019,-264070000,1257.880005,-0.150821886,1
30-12-10,1259.439941,1261.089966,1256.319946,1257.880005,1970720000,0.659912,-1.51001,-2.460083,-1.900024,-243660000,1257.640015,-0.019078926,1
31-12-10,1256.76001,1259.339966,1254.189941,1257.640015,1799770000,-2.679931,-1.75,-2.130005,-0.23999,-170950000,1271.869995,1.131482764,3
3/1/2011,1257.619995,1276.170044,1257.619995,1271.869995,4286670000,0.859985,16.830078,3.430054,14.22998,2486900000,1270.199951,-0.131306187,1
4/1/2011,1272.949951,1274.119995,1262.660034,1270.199951,4796420000,15.329956,-2.050049,5.040039,-1.670044,509750000,1276.560059,0.500717072,2
5/1/2011,1268.780029,1277.630005,1265.359985,1276.560059,4764920000,-4.169922,3.51001,2.699951,6.360108,-31500000,1273.849976,-0.212295769,1
6/1/2011,1276.290039,1278.170044,1270.430054,1273.849976,4844100000,7.51001,0.540039,5.070069,-2.710083,79180000,1271.5,-0.184478239,1
7/1/2011,1274.410034,1276.829956,1261.699951,1271.5,4963110000,-1.880005,-1.340088,-8.730103,-2.349976,119010000,1269.75,-0.137632717,1
10/1/2011,1270.839966,1271.52002,1262.180054,1269.75,4036450000,-3.570068,-5.309936,0.480103,-1.75,-926660000,1274.47998,0.372512699,2
11/1/2011,1272.579956,1277.25,1269.619995,1274.47998,4050750000,1.73999,5.72998,7.439941,4.72998,14300000,1285.959961,0.900758049,2
12/1/2011,1275.650024,1286.869995,1275.650024,1285.959961,4226940000,3.070068,9.619995,6.030029,11.479981,176190000,1283.76001,-0.171074611,1
13-01-11,1285.780029,1286.699951,1280.469971,1283.76001,4310840000,10.130005,-0.170044,4.819947,-2.199951,83900000,1293.23999,0.738454222,2
14-01-11,1282.900024,1293.23999,1281.23999,1293.23999,4661590000,-2.880005,6.540039,0.770019,9.47998,350750000,1295.02002,0.137641119,2
18-01-11,1293.219971,1296.060059,1290.160034,1295.02002,5284990000,10.319947,2.820069,8.920044,1.78003,623400000,1281.920044,-1.01156552,0
19-01-11,1294.52002,1294.599976,1278.920044,1281.920044,4743710000,1.300049,-1.460083,-11.23999,-13.099976,-541280000,1280.26001,-0.129495908,1
20-01-11,1280.849976,1283.349976,1271.26001,1280.26001,4935320000,-13.670044,-11.25,-7.660034,-1.660034,191610000,1283.349976,0.241354567,2
21-01-11,1283.630005,1291.209961,1282.069946,1283.349976,4935320000,2.780029,7.859985,10.809936,3.089966,0,1290.839966,0.583628016,2
24-01-11,1283.290039,1291.930054,1282.469971,1290.839966,3902470000,-0.339966,0.720093,0.400025,7.48999,-1032850000,1291.180054,0.026346256,2
25-01-11,1288.170044,1291.26001,1281.069946,1291.180054,4595380000,4.880005,-0.670044,-1.400025,0.340088,692910000,1296.630005,0.422090706,2
26-01-11,1291.969971,1299.73999,1291.969971,1296.630005,4730980000,3.799927,8.47998,10.900025,5.449951,135600000,1299.540039,0.224430561,2
27-01-11,1297.51001,1301.290039,1294.410034,1299.540039,4309190000,5.540039,1.550049,2.440063,2.910034,-421790000,1276.339966,-1.785252651,0
28-01-11,1299.630005,1302.670044,1275.099976,1276.339966,5618630000,2.119995,1.380005,-19.310058,-23.200073,1309440000,1286.119995,0.766255799,2
31-01-11,1276.5,1287.170044,1276.5,1286.119995,4167160000,-23.130005,-15.5,1.400024,9.780029,-1451470000,1307.589966,1.669359864,3
1/2/2011,1289.140015,1308.859985,1289.140015,1307.589966,5164500000,12.640015,21.689941,12.640015,21.469971,997340000,1304.030029,-0.272251783,1
2/2/2011,1305.910034,1307.609985,1302.619995,1304.030029,4098260000,16.770019,-1.25,13.47998,-3.559937,-1066240000,1307.099976,0.235419962,2
3/2/2011,1302.77002,1308.599976,1294.829956,1307.099976,4370990000,-3.140014,0.989991,-7.790039,3.069947,272730000,1310.869995,0.288426216,2
4/2/2011,1307.01001,1311,1301.670044,1310.869995,3925950000,4.23999,2.400024,6.840088,3.770019,-445040000,1319.050049,0.624017182,2
7/2/2011,1311.849976,1322.849976,1311.849976,1319.050049,3902270000,4.839966,11.849976,10.179932,8.180054,-23680000,1324.569946,0.418475175,2
8/2/2011,1318.76001,1324.869995,1316.030029,1324.569946,3881530000,6.910034,2.020019,4.180053,5.519897,-20740000,1320.880005,-0.278576531,1
9/2/2011,1322.47998,1324.540039,1314.890015,1320.880005,3922240000,3.71997,-0.329956,-1.140014,-3.689941,40710000,1321.869995,0.074949276,2
10/2/2011,1318.130005,1322.780029,1311.73999,1321.869995,4184610000,-4.349975,-1.76001,-3.150025,0.98999,262370000,1329.150024,0.55073714,2
11/2/2011,1318.660034,1330.790039,1316.079956,1329.150024,4219300000,0.530029,8.01001,4.339966,7.280029,34690000,1332.319946,0.238492416,2
14-02-11,1328.72998,1332.959961,1326.900024,1332.319946,3567040000,10.069946,2.169922,10.820068,3.169922,-652260000,1328.01001,-0.323491066,1
15-02-11,1330.430054,1330.430054,1324.609985,1328.01001,3926860000,1.700074,-2.529907,-2.290039,-4.309936,359820000,1336.319946,0.625743476,2
16-02-11,1329.51001,1337.609985,1329.51001,1336.319946,1966450000,-0.920044,7.179931,4.900025,8.309936,-1960410000,1340.430054,0.307569158,2
17-02-11,1334.369995,1341.5,1331,1340.430054,1966450000,4.859985,3.890015,1.48999,4.110108,0,1343.01001,0.192472259,2
18-02-11,1340.380005,1344.069946,1338.119995,1343.01001,1162310000,6.01001,2.569946,7.119995,2.579956,-804140000,1315.439941,-2.052856553,0
22-02-11,1338.910034,1338.910034,1312.329956,1315.439941,1322780000,-1.469971,-5.159912,-25.790039,-27.570069,160470000,1307.400024,-0.611196053,1
23-02-11,1315.439941,1317.910034,1299.550049,1307.400024,1330340000,-23.470093,-21,-12.779907,-8.039917,7560000,1306.099976,-0.099437661,1
24-02-11,1307.089966,1310.910034,1294.26001,1306.099976,1222900000,-8.349975,-7,-5.290039,-1.300048,-107440000,1319.880005,1.055051623,3
25-02-11,1307.339966,1320.609985,1307.339966,1319.880005,3836030000,0.25,9.699951,13.079956,13.780029,2613130000,1327.219971,0.556108584,2
28-02-11,1321.609985,1329.380005,1320.550049,1327.219971,1252850000,14.270019,8.77002,13.210083,7.339966,-2583180000,1306.329956,-1.573967802,0
1/3/2011,1328.640015,1332.089966,1306.140015,1306.329956,1180420000,7.03003,2.709961,-14.410034,-20.890015,-72430000,1308.439941,0.161520065,2
2/3/2011,1305.469971,1314.189941,1302.579956,1308.439941,1025000000,-23.170044,-17.900025,-3.560059,2.109985,-155420000,1330.969971,1.721900203,3
3/3/2011,1312.369995,1332.280029,1312.369995,1330.969971,4340470000,6.900024,18.090088,9.790039,22.53003,3315470000,1321.150024,-0.737803798,1
4/3/2011,1330.72998,1331.079956,1312.589966,1321.150024,4223740000,18.359985,-1.200073,0.219971,-9.819947,-116730000,1310.130005,-0.834123211,1
7/3/2011,1322.719971,1327.680054,1303.98999,1310.130005,3964730000,-8.010009,-3.399902,-8.599976,-11.020019,-259010000,1321.819946,0.892273359,2
8/3/2011,1311.050049,1325.73999,1306.859985,1321.819946,4531420000,-11.669922,-1.940064,2.869995,11.689941,566690000,1320.02002,-0.136170286,1
9/3/2011,1319.920044,1323.209961,1312.27002,1320.02002,3709520000,8.869995,-2.530029,5.410035,-1.799926,-821900000,1295.109985,-1.887095243,0
10/3/2011,1315.719971,1315.719971,1294.209961,1295.109985,4723020000,-4.200073,-7.48999,-18.060059,-24.910035,1013500000,1304.280029,0.708051371,2
11/3/2011,1293.430054,1308.349976,1291.98999,1304.280029,3740400000,-22.289917,-7.369995,-2.219971,9.170044,-982620000,1296.390015,-0.604932516,1
14-03-11,1301.189941,1301.189941,1286.369995,1296.390015,4050370000,7.759887,-7.160035,-5.619995,-7.890014,309970000,1281.869995,-1.120034853,0
15-03-11,1288.459961,1288.459961,1261.119995,1281.869995,5201400000,-12.72998,-12.72998,-25.25,-14.52002,1151030000,1256.880005,-1.949494886,0
